DateTime,Entries,UniqueIPs
1529242237,2653,2694
1529245834,2656,2697
1529249436,2658,2699
1529252435,2663,2705
1529256637,2663,2705
1529260235,2665,2707
1529263236,2658,2700
1529266836,2658,2700
1529270437,2660,2702
1529274035,2651,2693
1529277637,2653,2695
1529281836,2642,2684
1529285434,2643,2685
1529289036,2648,2690
1529292033,2642,2683
1529295636,2640,2681
1529299836,2643,2684
1529303434,2644,2685
1529306437,2640,2681
1529310034,2644,2685
1529313636,2641,2681
1529320834,2643,2683
1529328034,2642,2682
1529332237,2634,2674
1529335835,2637,2677
1529338838,2626,2666
1529343037,2627,2667
1529346635,2646,2686
1529350836,2639,2677
1529355036,2642,2680
1529362235,2652,2690
1529365836,2655,2693
1529370036,2651,2689
1529373634,2655,2693
1529377238,2651,2689
1529380235,2650,2688
1529383837,2646,2684
1529387435,2649,2687
1529394634,2647,2684
1529398237,2639,2676
1529402437,2631,2669
1529406037,2633,2671
1529409037,2629,2666
1529416234,2622,2659
1529419837,2621,2658
1529423435,2615,2652
1529427036,2613,2650
1529431237,2609,2646
1529434834,2614,2651
1529438439,2616,2653
1529442035,2620,2657
1529445637,2621,2658
1529449235,2621,2658
1529452236,2623,2660
1529456437,2633,2670
1529460035,2648,2685
1529463036,2648,2685
1529467236,2647,2684
1529470834,2649,2686
1529473836,2655,2692
1529477434,2657,2694
1529481637,2653,2690
1529485234,2661,2698
1529488837,2664,2701
1529491834,2664,2701
1529496036,2674,2710
1529499634,2677,2713
1529503236,2669,2705
1529506834,2670,2706
1529509836,2668,2704
1529512834,2666,2702
1529517637,2668,2704
1529521234,2669,2705
1529524837,2672,2708
1529528435,2671,2707
1529532636,2660,2696
1529536836,2661,2697
1529540434,2654,2690
1529544037,2651,2687
1529551235,2643,2679
1529554835,2645,2681
1529562037,2642,2678
1529565636,2645,2681
1529572835,2652,2688
1529576437,2650,2686
1529580036,2654,2690
1529583636,2652,2688
1529587837,2651,2687
1529591434,2652,2688
1529595037,2652,2688
1529598034,2651,2687
1529602237,2646,2682
1529605835,2652,2688
1529609436,2650,2686
1529612434,2656,2692
1529616036,2662,2699
1529620237,2667,2705
1529623834,2673,2711
1529627436,2668,2706
1529631035,2675,2713
1529634636,2675,2713
1529638838,2672,2710
1529643636,2675,2712
1529647234,2680,2717
1529650837,2674,2711
1529654434,2677,2714
1529658036,2672,2709
1529661635,2670,2707
1529665236,2667,2704
1529668234,2656,2693
1529672437,2647,2684
1529679037,2650,2687
1529682634,2646,2683
1529686837,2638,2675
1529690435,2640,2677
1529694037,2634,2671
1529697634,2636,2673
1529700636,2631,2668
1529704837,2633,2670
1529708434,2639,2676
1529711435,2635,2673
1529715636,2636,2675
1529719235,2642,2681
1529722836,2638,2677
1529725833,2637,2676
1529729436,2634,2673
1529733033,2637,2676
1529736636,2633,2672
1529740235,2637,2676
1529744436,2640,2679
1529748034,2642,2681
1529751036,2645,2684
1529755237,2650,2689
1529758834,2654,2693
1529762436,2658,2697
1529766034,2663,2702
1529769036,2666,2706
1529773237,2683,2723
1529776834,2705,2745
1529780437,2714,2755
1529783434,2719,2761
1529788237,2712,2753
1529793037,2708,2749
1529796634,2709,2750
1529799635,2705,2746
1529803234,2699,2740
1529807436,2696,2737
1529811034,2697,2738
1529814036,2684,2726
1529821234,2671,2713
1529824835,2672,2714
1529829636,2665,2707
1529832633,2667,2709
1529835636,2664,2705
1529843434,2662,2703
1529847038,2668,2709
1529850635,2665,2706
1529854236,2665,2706
1529857233,2665,2706
1529865035,2666,2707
1529868038,2668,2709
1529871635,2668,2709
1529875237,2669,2710
1529879437,2676,2717
1529883636,2688,2729
1529887836,2688,2729
1529892637,2691,2732
1529896838,2695,2736
1529901635,2694,2735
1529907036,2697,2738
1529911836,2698,2739
1529915433,2696,2737
1529918436,2692,2733
1529925634,2694,2735
1529929835,2691,2731
1529933434,2692,2732
1529936436,2690,2730
1529944236,2677,2717
1529947835,2678,2718
1529950836,2662,2701
1529954433,2663,2702
1529958637,2654,2693
1529962234,2660,2699
1529969433,2654,2693
1529973637,2654,2693
1529977836,2654,2693
1529985034,2655,2694
1529988636,2649,2688
1529992234,2645,2683
1529996435,2647,2685
1530000034,2645,2683
1530003636,2646,2684
1530007234,2650,2688
1530010836,2651,2689
1530013833,2649,2687
1530017435,2647,2686
1530024634,2653,2692
1530031833,2662,2701
1530035436,2669,2708
1530039034,2675,2714
1530043237,2663,2703
1530046834,2670,2710
1530049835,2663,2703
1530053435,2666,2706
1530057035,2664,2704
1530060633,2663,2704
1530064235,2664,2705
1530067833,2655,2695
1530071436,2655,2695
1530078635,2642,2682
