DateTime,AddedIPs,RemovedIPs
1531236258,60,39
1531237235,112,59
1531238193,63,66
1531239191,47,57
1531240129,47,0
1531241081,49,50
1531242038,38,56
1531242987,79,43
1531243976,54,50
1531244895,44,45
1531245931,50,66
1531247068,52,54
1531248023,54,56
1531249263,47,69
1531250183,45,1673
1531251146,48,0
1531252612,38,60
1531253533,49,67
1531254500,45,56
1531255527,37,68
1531256454,27,37
1531257384,54,51
1531258349,54,45
1531259300,44,41
1531260279,48,60
1531261213,41,48
1531262191,47,63
1531263154,41,83
1531264123,38,68
1531265560,33,50
1531266500,40,41
1531267466,51,52
1531268468,40,61
1531269390,49,49
1531270346,47,59
1531271294,52,81
1531272269,52,39
1531273218,47,41
1531274181,120,45
1531275215,55,55
1531276345,47,57
1531277297,65,48
1531278266,42,35
1531279221,43,58
1531280182,63,51
1531281133,45,48
1531282103,51,39
1531283090,57,41
1531284037,48,47
1531285271,66,64
1531286182,66,54
1531287140,50,52
1531288100,47,56
1531289061,48,43
1531290032,51,32
1531290984,53,59
1531291940,49,54
1531292904,67,48
1531293872,41,56
1531294812,50,59
1531295778,60,58
1531296752,29,47
1531297689,42,55
1531298691,34,47
1531299630,56,48
1531300575,51,94
1531301556,54,45
1531302494,45,59
1531303470,50,67
1531304410,52,52
1531305392,53,92
1531306356,63,60
1531307295,62,52
1531308280,75,72
1531309224,51,61
1531310177,49,54
1531311185,61,54
1531312137,52,55
1531313126,64,52
1531314308,59,39
1531315224,50,58
1531316432,61,48
1531317386,53,63
1531318359,59,0
1531319312,41,48
1531320299,53,55
1531321233,56,44
1531322186,38,51
1531323142,63,49
1531324105,58,37
1531325363,53,34
1531326746,66,125
1531327704,44,53
1531328654,52,62
1531329619,52,62
1531330591,59,44
1531331546,53,0
1531332508,48,0
1531333956,54,146
1531334892,40,70
1531335900,606,72
1531336822,46,49
1531337828,55,61
1531338731,40,52
1531339723,52,40
1531340673,24,43
1531341652,43,32
1531342579,59,36
1531343552,49,40
1531344510,46,49
1531345520,26,40
1531346446,40,32
1531347665,36,37
1531348592,43,44
1531349553,36,47
1531350509,49,35
1531351470,39,42
1531352437,61,40
1531353373,65,37
1531354334,62,55
1531355313,80,37
1531356275,69,41
1531357236,52,49
1531358184,67,35
1531359160,82,48
1531360095,46,53
1531361095,73,46
1531362013,53,47
1531362996,55,43
1531363976,51,42
1531364901,60,39
1531365870,66,60
1531366845,56,51
1531367792,41,43
1531368740,43,0
1531369706,60,114
1531370661,59,35
1531371624,61,0
1531372628,47,16
1531373538,46,0
1531374503,52,5
1531375464,45,8
1531376435,52,5
1531377373,55,4
1531378400,56,88
1531379550,40,108
1531380739,59,48
1531381692,87,0
1531382672,66,45
1531383611,55,92
1531384583,47,60
1531385537,46,76
1531386519,31,86
1531387486,70,71
1531388410,60,78
1531389371,48,91
1531390346,61,93
1531391293,38,81
1531392293,51,80
1531393259,46,62
1531394183,34,46
1531395137,68,0
1531396103,34,91
1531397075,46,0
1531398029,43,42
1531398993,43,100
1531399994,51,38
1531400909,60,59
1531401876,72,49
1531402810,60,0
1531403781,37,105
1531404769,52,0
1531405694,68,50
1531406665,52,48
1531407632,48,46
1531408592,50,85
1531409549,34,56
1531410510,49,0
1531411495,59,96
1531412526,41,50
1531413646,52,44
1531414581,55,46
1531415534,58,44
1531416510,43,40
1531417492,40,55
1531418461,48,0
1531419388,34,52
1531420334,33,47
1531421298,33,56
1531422286,1421,43
1531423207,47,320
1531424202,55,36
1531425156,41,50
1531426115,58,45
1531427050,41,40
1531428015,39,62
1531429003,50,0
1531429937,43,46
1531430912,29,48
1531431903,35,38
1531432821,49,36
1531434782,64,95
1531435703,43,24
1531436665,54,40
1531437611,50,35
1531438593,48,0
1531439569,41,75
1531440507,23,0
1531441456,70,38
1531442454,57,78
1531443380,57,52
1531444342,63,0
1531446007,71,107
1531446982,76,43
1531447932,60,39
1531448888,48,40
1531449869,50,37
1531450841,64,44
1531451773,60,51
1531452747,47,35
1531453702,58,41
1531454725,56,39
1531455629,39,29
1531456577,51,39
1531457547,49,38
1531458513,53,44
1531459480,41,47
1531460678,57,58
1531461623,34,36
1531462601,49,81
1531463571,73,47
1531464493,53,0
1531465463,40,46
1531466425,61,46
1531467398,41,29
1531468355,64,113
1531469300,40,0
1531470254,58,51
1531471226,68,110
1531472186,55,68
1531473170,62,39
1531474102,64,0
1531475110,42,64
1531476047,44,47
1531476979,58,47
1531477940,49,53
1531478897,72,38
1531479876,48,58
1531480820,62,36
1531481802,51,69
1531482733,36,37
1531483727,45,43
1531484669,36,38
1531485624,44,54
1531486580,32,35
1531487617,51,37
1531488742,40,47
1531489714,40,52
1531490664,53,36
1531491643,42,33
1531492843,35,45
1531493790,35,43
1531494747,42,32
1531495755,61,44
1531496682,42,45
1531497638,40,49
1531498599,60,34
1531499666,63,34
1531500773,60,31
1531501716,45,43
1531502672,48,36
1531503618,119,35
1531504619,113,40
1531505568,91,50
1531506518,119,40
1531507511,89,25
1531508413,89,36
1531509384,420,28
1531511113,127,62
1531512021,123,0
1531512988,112,85
1531513963,102,45
1531514913,110,40
1531515904,86,0
1531516814,78,36
1531517790,60,32
1531518737,66,46
1531519695,64,41
1531520976,57,79
1531522089,60,25
1531523365,52,39
1531524763,80,74
1531525694,77,29
1531526690,65,53
1531527631,67,38
1531528639,62,41
1531529550,61,42
1531531021,72,42
1531531956,67,36
1531532930,79,48
1531533870,46,33
1531534824,41,67
1531535822,59,37
1531536767,49,42
1531537699,54,30
1531538680,56,57
1531539681,53,32
1531540603,43,61
1531541540,41,45
1531542559,54,38
1531543480,55,43
1531544445,43,32
1531545380,36,37
1531546345,64,40
1531547301,37,35
1531548278,58,31
1531549216,52,52
1531550232,60,39
1531551648,57,35
1531552578,54,60
1531553539,61,24
1531554500,50,78
1531555461,47,0
1531556421,54,99
1531557384,62,42
1531558364,60,0
1531559591,53,103
1531560511,46,56
1531561487,58,45
1531562446,42,75
1531563619,48,40
1531564597,44,44
1531565537,44,39
1531566500,40,60
1531567537,68,45
1531568666,52,36
1531569666,36,52
1531570600,50,49
1531571557,43,35
1531572492,61,54
1531573489,51,48
1531574449,44,36
1531575399,46,49
1531576394,48,40
1531577307,38,43
1531578252,37,41
1531579275,30,44
1531580426,34,31
1531581381,34,37
1531582339,33,33
1531583310,45,29
1531584317,45,39
1531585454,35,54
1531586416,52,87
1531587625,49,44
1531588584,58,36
1531589581,26,15
1531590993,52,28
1531591959,51,38
1531592951,53,35
1531593897,46,39
1531594871,57,48
1531595805,625,57
1531596756,74,48
1531597704,31,50
1531598665,50,30
1531599620,69,41
1531600605,49,40
1531601598,46,45
1531602767,55,57
1531603959,58,45
1531604901,45,47
1531605863,59,41
1531606844,48,42
1531607804,62,31
1531608770,49,43
1531609715,46,0
1531610690,52,34
1531611630,48,47
1531612608,75,46
1531613585,71,34
1531615002,68,48
1531615967,60,43
1531617167,66,47
1531618095,49,41
1531619303,65,96
1531620266,35,0
1531621472,60,96
1531622427,42,39
1531623389,55,35
1531624350,45,55
1531625310,42,41
1531626277,47,45
1531627470,52,33
1531628426,73,37
1531629384,50,28
1531630365,47,50
1531631554,32,48
1531632495,42,37
1531633705,43,27
1531634933,29,71
1531636093,68,43
1531637316,50,46
1531638290,52,40
1531639283,50,49
1531640195,55,42
1531641173,44,36
1531642130,77,36
1531643080,50,35
1531644011,51,62
1531644983,44,53
1531645945,44,53
1531646898,35,56
1531647854,49,61
1531648828,29,67
1531649786,63,86
1531650739,52,55
1531651696,46,41
1531652665,34,68
1531653625,46,73
1531654935,55,70
1531656046,49,53
1531657223,51,61
1531658187,59,107
1531659167,48,54
1531660111,35,78
1531661078,53,45
1531662033,50,47
1531662983,37,0
1531663949,40,61
1531664896,66,66
1531666369,40,116
1531667340,35,46
1531668269,53,0
1531669218,50,56
1531670452,44,43
1531671451,57,56
1531672354,45,47
1531673570,45,44
1531674863,48,75
1531676211,51,25
1531677897,70,37
1531678810,57,51
1531679796,71,60
1531680760,42,39
1531682311,46,1656
1531683405,64,42
1531684348,59,67
1531685295,50,38
1531686282,31,53
1531687252,76,57
1531688468,39,58
1531690141,56,72
1531691304,36,42
1531692266,28,46
1531693210,58,0
1531694170,40,26
1531695146,36,33
1531696108,26,34
1531697100,31,50
1531698021,56,29
1531698999,37,20
1531699963,20,46
1531700929,44,48
1531701865,39,24
1531702834,32,44
1531703787,29,48
1531704746,37,0
1531705711,28,83
1531706679,33,29
1531707646,51,0
1531708645,41,37
1531709549,30,38
1531710508,49,28
1531711955,33,71
1531712907,37,0
1531713893,33,26
1531714821,45,38
1531715800,39,45
1531716804,47,25
1531717721,38,34
1531718672,42,36
1531719634,28,4
1531720619,45,41
1531721561,39,42
1531722740,35,51
1531723698,36,50
1531724662,53,52
1531725614,75,49
1531726606,73,59
1531727560,72,42
1531728777,57,121
1531729739,51,42
1531730682,74,73
1531731651,45,58
1531732576,39,0
1531733538,40,97
1531734500,37,0
1531735491,56,119
1531736443,67,0
