DateTime,AddedIPs,RemovedIPs
1530697711,4,2
1530700251,13,16
1530702265,15,14
1530704193,2,3
1530706378,18,19
1530708289,4,3
1530710269,21,26
1530712415,4,12
1530714450,8,28
1530716809,15,23
1530718817,3,7
1530720755,34,15
1530722683,5,7
1530724592,20,18
1530727006,3,5
1530728896,17,10
1530731788,18,17
1530733724,2,4
1530735619,24,13
1530737547,4,4
1530739502,13,16
1530741386,2,3
1530743310,18,16
1530745312,5,4
1530747169,9,13
1530749069,9,9
1530750995,2,10
1530752902,8,10
1530754813,1,4
1530756735,8,20
1530758672,4,3
1530760823,10,7
1530762737,2,4
1530764669,8,23
1530766569,4,6
1530768494,21,13
1530771393,12,15
1530773312,4,1
1530775271,20,19
1530777147,6,5
1530779056,24,18
1530781027,10,6
1530782953,14,17
1530784887,4,3
1530786741,17,11
1530788673,28,18
1530790841,9,2
1530792752,20,17
1530794659,8,3
1530796595,17,19
1530798521,3,4
1530800425,18,7
1530802359,8,3
1530804275,22,15
1530806200,6,3
1530808099,24,27
1530810992,28,23
1530812820,8,3
1530814822,20,16
1530816738,5,3
1530818682,14,18
1530820586,4,3
1530822753,15,20
1530825318,18,18
1530827305,4,2
1530829229,18,20
1530831180,2,3
1530833254,8,10
1530836192,13,9
1530838111,5,7
1530840025,12,8
1530841952,3,2
1530843864,16,7
1530845799,9,4
1530847713,10,14
1530849647,5,1
1530851557,20,6
1530853465,11,19
1530855403,2,7
1530857322,13,9
1530859217,3,3
1530861163,16,20
1530863075,5,8
1530865004,14,19
1530866926,2,9
1530868836,29,19
1530870757,2,1
1530872594,15,14
1530874596,3,15
1530876556,24,23
1530878483,6,8
1530880365,23,20
1530882288,18,14
1530884580,10,6
1530886579,13,18
1530888916,7,8
1530890903,25,23
1530893791,17,27
1530895699,9,7
1530897632,24,28
1530899585,8,9
1530901459,19,21
1530903375,6,4
1530905295,20,17
1530907265,8,4
1530909146,13,14
1530911120,14,14
1530913003,5,3
1530914920,14,15
1530916821,8,3
1530918747,6,7
1530920674,5,4
1530922581,12,11
1530924505,4,5
1530926417,11,10
1530928344,3,3
1530930275,13,16
1530932191,4,10
1530934095,12,11
1530936270,7,16
1530938195,3,10
1530940116,16,12
1530942028,5,2
1530943953,13,11
1530945882,3,3
1530947791,19,16
1530949704,8,6
1530951617,17,14
1530953590,5,1
1530955479,26,28
1530957473,2,4
1530959297,21,15
1530961257,1,2
1530963135,15,19
1530965071,22,26
1530967219,2,9
1530969157,27,20
1530971098,1,8
1530972988,28,13
1530975064,3,6
1530977327,20,24
1530979269,1,6
1530981163,18,13
1530983061,9,23
1530984992,6,7
1530986931,23,24
1530988814,3,6
1530990761,15,17
1530992700,4,10
1530994591,20,17
1530996520,4,2
1530998431,14,17
1531000359,5,4
1531002278,19,19
1531004914,19,7
1531006829,2,5
1531008983,18,14
1531011163,3,4
1531013086,11,12
1531014974,4,4
1531016916,7,13
1531019802,9,12
1531021720,0,3
1531023890,14,9
1531025781,3,3
1531027694,16,19
1531030600,16,16
1531032507,1,3
1531034439,9,19
1531036356,1,7
1531038272,10,16
1531040193,2,7
1531042096,21,23
1531045012,16,21
1531047196,3,2
1531049072,23,15
1531050974,1,4
1531052907,15,20
1531055802,19,29
1531057699,0,2
1531060250,17,26
1531062277,17,26
1531064306,3,2
1531066451,20,17
1531068390,3,2
1531070305,12,9
1531072473,4,3
1531074488,19,22
1531076507,26,17
1531078343,1,4
1531080270,21,21
1531082183,5,4
1531084342,21,12
1531086252,5,5
1531088438,14,15
1531090344,1,7
1531092265,14,18
1531094464,3,4
1531096358,17,17
1531098280,10,11
1531100416,2,2
1531102337,11,8
1531104335,3,4
1531106434,23,8
1531108354,2,0
1531110506,19,12
1531112458,4,3
1531114346,11,17
1531116279,11,16
1531118186,2,2
1531120120,19,10
1531122019,0,2
1531123939,23,10
1531125879,2,2
1531127797,12,19
1531129725,2,1
1531131710,22,14
1531133549,4,2
1531135454,26,25
1531137383,5,1
1531139547,21,17
1531141492,22,13
1531143378,4,1
1531145311,20,17
1531147230,3,1
1531149171,24,15
1531151091,3,1
1531152986,21,24
1531154912,6,3
1531156819,24,11
1531158746,6,2
1531160660,25,21
1531162574,10,4
1531164511,20,24
1531167393,23,17
1531169407,5,6
1531171217,12,21
1531173150,7,11
1531175068,15,11
1531177015,5,4
1531179157,17,14
1531181062,21,17
1531182974,3,2
1531184931,22,9
1531186851,5,2
1531188793,7,13
1531190686,4,3
1531192592,9,23
1531194508,0,2
1531196423,8,16
1531198576,4,1
1531200493,15,12
1531202490,3,1
1531204356,16,11
1531206260,14,17
1531208177,2,0
1531210104,18,23
1531212029,2,1
1531213951,24,12
1531215854,5,2
1531217796,12,20
1531219695,1,3
1531221627,12,27
1531223611,3,6
1531225470,16,20
1531227370,4,2
1531229564,18,25
1531231472,19,18
1531233388,3,5
1531235309,27,22
1531237238,3,4
1531239195,23,18
1531241085,1,4
1531242991,13,24
1531244899,4,8
1531246815,17,25
1531248749,3,10
1531250726,11,20
1531252617,4,3
1531254504,19,26
1531257388,22,15
1531259305,6,7
1531261216,20,19
1531263158,5,5
1531265113,18,15
1531266987,0,12
1531268913,95,14
1531270868,0,3
1531272736,11,22
1531274667,15,5
1531276827,4,3
1531278736,21,9
1531280660,8,0
1531282598,12,12
1531284495,3,1
1531286407,24,17
1531288591,4,3
1531290495,16,17
1531292464,7,3
1531294348,20,10
1531296264,12,20
1531298195,6,2
1531300126,18,23
1531302017,3,4
1531303959,13,12
1531305945,3,1
1531307801,11,9
1531309695,4,3
1531311632,14,18
1531313551,3,3
1531315473,13,14
1531317391,2,5
1531319316,27,15
1531321270,6,5
1531323146,15,26
1531325367,15,22
1531327211,3,2
1531329150,12,17
1531331068,7,3
1531332977,22,22
1531334896,1,5
1531336826,16,8
1531338734,2,2
1531340677,17,22
1531342582,6,2
1531344513,11,27
1531347372,14,22
1531349302,4,5
1531351207,15,18
1531353151,4,0
1531355050,12,12
1531357263,3,86
1531359164,14,11
1531361099,14,15
1531363000,3,3
1531364905,14,20
1531366849,6,7
1531368744,21,18
1531370682,6,2
1531372634,27,22
1531374508,11,3
1531376441,13,17
1531378405,10,6
1531380275,17,18
1531382185,7,4
1531384123,9,16
1531386990,19,18
1531388918,3,3
1531390839,15,12
1531392763,4,2
1531394677,11,8
1531396595,0,5
1531398514,17,15
1531401401,25,12
1531403313,1,5
1531405242,17,23
1531407149,3,7
1531409088,20,16
1531410988,3,2
1531412926,18,14
1531415787,236,12
1531417977,3,8
1531419863,364,16
1531421772,7,2
1531423710,138,17
1531425634,4,0
1531427560,15,21
1531429464,20,15
1531431372,6,2
1531434399,10,18
1531436200,4,3
1531438088,15,18
1531440999,11,15
1531442908,3,3
1531444830,19,13
1531446739,3,3
1531448649,12,12
1531451777,12,17
1531453706,2,6
1531455634,21,22
1531457552,1,10
1531459484,22,24
1531462606,18,24
1531464498,3,10
1531466430,14,11
1531468360,2,6
1531470260,17,13
1531472192,3,8
1531474107,16,13
1531476093,3,2
1531477945,15,15
1531479882,22,17
1531481807,3,1
1531483732,17,18
1531485630,1,1
1531487623,16,21
1531489466,1,5
1531491649,23,18
1531493548,2,1
1531495469,26,22
1531497367,1,4
1531499289,22,17
1531501287,4,3
1531503168,28,234
1531505070,21,357
1531506996,4,13
1531508929,24,139
1531510813,4,3
1531512732,18,13
1531514669,5,4
1531516589,63020,407
1531520425,3837,2
1531522381,3,0
1531524261,9,0
1531526204,5,0
1531528144,9,0
1531531056,3,0
1531532965,1,0
1531534856,7,0
1531536804,2,0
1531538717,13,0
1531540634,2,0
1531542590,3,0
1531545405,13,0
1531547332,5,0
1531549249,16,0
1531551241,1,0
1531553105,6,0
1531555028,2,0
1531556945,3,0
1531560067,10,0
1531564150,13,0
1531567044,14,0
1531569178,2,0
1531571101,5,0
1531573042,4,0
1531574957,18,0
1531577870,4,0
1531579752,2,0
1531581647,4,0
1531583827,2,0
1531585991,19,0
1531588152,4,0
1531593936,1,0
1531597732,4,0
1531599653,2,0
1531601627,2,0
1531603496,3,0
1531607348,1,0
1531610220,4,0
1531614050,1,0
1531616002,2,0
1531618129,1,0
1531620336,1,0
1531622490,2,0
1531624384,1,0
1531626343,3,0
1531628460,1,0
1531632528,5,0
1531634968,1,0
1531636836,3,0
1531640695,2,0
1531642618,3,0
1531644586,2,0
1531648397,2,0
1531652223,2,0
1531654260,3,0
1531657245,1,0
1531659190,1,0
1531661100,2,0
1531663005,1,0
1531667813,1,0
1531669760,3,0
1531671905,2,0
1531675251,6,0
1531677344,4,0
1531679334,3,0
1531681397,1,0
1531683437,4,0
1531685350,1,0
1531687274,3,0
1531689567,4,0
1531691823,3,0
1531693728,1,0
1531696633,2,0
1531698544,2,0
1531704297,3,0
1531708131,2,0
1531711553,2,0
1531713434,2,0
1531718687,9,0
1531720629,5,0
1531722756,6,0
1531724701,5,0
1531726621,1,0
1531728791,6,0
1531730691,2,0
1531732585,4,0
1531734510,4,0
1531736453,6,0
