DateTime,AddedIPs,RemovedIPs
1530756733,27,0
1530758662,29,0
1530760815,31,0
1530762734,17,0
1530764659,10,0
1530766567,17,0
1530768489,17,0
1530770430,41,1
1530772417,30,0
1530774275,15,0
1530776173,21,1
1530778100,24,0
1530780012,20,0
1530781934,23,0
1530783863,20,0
1530786022,28,1099
1530787931,40,38
1530789866,620,0
1530792053,54,26
1530793934,31,33
1530795865,28,21
1530798019,29,24
1530799949,25,28
1530801858,26,30
1530803787,15,24
1530805705,22,20
1530807625,13,20
1530809533,55,27
1530811464,47,20
1530813408,26,22
1530815294,11,23
1530817239,27,24
1530819148,13,19
1530821075,15,36
1530823227,17,45
1530825285,19,39
1530827295,26,24
1530829218,23,27
1530831150,24,36
1530833809,560,0
1530835710,30,19
1530837627,33,26
1530839540,31,27
1530841472,7,15
1530843380,18,29
1530845320,17,28
1530847284,16,20
1530849168,16,16
1530851058,15,18
1530852996,34,30
1530854895,16,20
1530856842,42,14
1530858753,35,21
1530860668,35,22
1530862595,56,24
1530864502,14,33
1530866418,27,39
1530868351,22,39
1530870357,30,22
1530872555,35,1193
1530874586,36,47
1530876517,572,0
1530878467,49,35
1530880352,49,24
1530882278,34,27
1530884557,57,32
1530886362,33,29
1530888265,29,31
1530890426,36,32
1530892340,21,20
1530894264,28,12
1530896174,19,22
1530898102,32,22
1530900032,32,18
1530901938,25,20
1530903870,18,17
1530905773,21,21
1530907713,15,14
1530909624,27,24
1530911543,12,26
1530913467,17,25
1530915386,23,27
1530917299,83,39
1530919232,509,0
1530921168,27,28
1530923055,12,23
1530924980,16,23
1530926896,18,22
1530928835,25,31
1530930753,24,27
1530932663,19,21
1530934576,16,33
1530936752,12,10
1530938659,7,15
1530940583,29,19
1530942496,16,13
1530944445,31,21
1530946348,22,12
1530948262,19,21
1530950170,33,21
1530952101,20,20
1530954037,30,31
1530955950,17,14
1530958147,18,1239
1530960021,31,40
1530961943,601,0
1530963853,23,22
1530965796,31,35
1530967696,45,31
1530969624,40,15
1530971546,26,12
1530973467,27,18
1530975383,26,20
1530977296,19,24
1530979229,30,18
1530981151,36,21
1530983058,46,35
1530984982,35,28
1530986918,31,36
1530988808,51,37
1530990736,30,37
1530992669,27,26
1530994585,24,16
1530996507,22,29
1530998421,33,27
1531000352,29,31
1531002253,32,30
1531005413,587,0
1531007311,27,14
1531009224,31,36
1531011147,22,22
1531013072,13,10
1531014970,22,14
1531016903,15,15
1531018829,20,22
1531020755,18,18
1531022674,15,15
1531024818,29,34
1531026744,16,20
1531028660,15,35
1531030587,31,39
1531032502,43,23
1531034426,18,34
1531036343,18,18
1531038266,13,17
1531040176,13,31
1531042091,18,26
1531044045,22,1198
1531046186,31,34
1531048118,499,0
1531050022,22,18
1531051944,31,23
1531053857,26,17
1531055792,28,22
1531057697,27,25
1531060232,41,24
1531062263,30,19
1531064305,34,19
1531066442,39,11
1531068376,18,18
1531070296,19,30
